response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
20.0180,1.0026,0.3078,0.1054,2.0079,16.9021,200,40.0800
20.0179,0.8906,0.3075,0.0089,1.7844,17.3340,200,40.0803
20.0179,0.8905,0.3074,0.0090,1.5911,17.5274,200,40.0805
20.0180,0.8946,0.3072,0.0057,2.3869,16.7308,200,40.0807
20.0179,0.8945,0.3071,0.0056,1.6527,17.4651,200,40.0809
20.0181,0.9098,0.3070,0.0785,2.1518,16.8780,200,40.0809
20.0181,0.8949,0.3069,0.0053,1.9928,17.1251,200,40.0810
20.0181,0.5715,0.0001,0.0247,1.7186,17.7033,200,40.0813
20.0183,0.5933,0.0041,0.0029,1.5757,17.8464,200,40.0815
20.0191,0.8952,0.3068,0.0051,2.0817,17.0371,200,40.0812
20.0075,1.8357,0.0093,0.0006,1.7683,16.4029,200,40.1088
20.0374,0.8982,0.3085,0.0043,2.3643,16.7707,200,40.0793
20.0369,0.8954,0.3078,0.0056,2.1458,16.9900,200,40.0800
20.0375,0.8911,0.3079,0.0090,1.5229,17.6146,200,40.0799
20.0242,0.6200,0.0065,0.0402,1.7223,17.6417,200,40.0943
20.0236,0.5717,0.0078,0.0050,2.1400,17.3069,200,40.1009
20.0018,0.8243,0.0086,0.0091,1.7507,17.4177,200,40.1456
20.0532,0.5844,0.0069,0.0518,2.0086,17.4085,200,40.1182
20.0486,0.5820,0.0039,0.0471,1.5780,17.8414,200,40.1253
20.0459,0.6169,0.0021,0.0081,1.8146,17.6062,200,40.1295
20.0449,1.4193,0.0014,0.0654,2.3719,16.1883,200,40.1319
20.0448,1.4256,0.0017,0.0574,2.2566,16.3051,200,40.1336
20.0444,0.5718,0.0022,0.0471,1.6423,17.7832,200,40.1355
20.0434,0.8211,0.0075,0.0002,1.5341,17.6880,200,40.1380
20.0246,0.6772,0.0078,0.0268,1.5648,17.7558,200,40.2175
20.0931,0.8157,0.0098,0.0089,2.0867,17.1818,200,40.1544
20.0724,0.7928,0.0014,0.0089,1.4991,17.7716,200,40.1774
20.0704,0.7893,0.0016,0.0089,1.5818,17.6904,200,40.1809
20.0685,0.7861,0.0014,0.0088,2.1853,17.0882,200,40.1846
20.0684,0.7781,0.0015,0.0134,1.8688,17.4081,200,40.1863
20.0777,0.7800,0.0023,0.0104,1.7849,17.5023,200,40.1881
20.0779,0.7759,0.0015,0.0102,2.1424,17.1494,200,40.1921
20.0837,0.7746,0.0017,0.0104,1.7507,17.5480,200,40.1938
20.0849,0.7685,0.0013,0.0104,1.5902,17.7158,200,40.1999
20.1414,0.8034,0.0056,0.0102,1.7101,17.6176,200,40.1645
20.1405,0.7867,0.0014,0.0093,1.7257,17.6187,200,40.1828
20.1528,0.7911,0.0015,0.0089,1.6501,17.7025,200,40.1791
20.1436,0.6064,0.0018,0.0040,1.8174,17.7158,200,40.2042
20.1608,0.7697,0.0012,0.0105,1.7845,17.5961,200,40.1984
20.1589,1.7047,0.0021,0.0024,1.6404,16.8113,200,40.2063
20.1510,0.5901,0.0091,0.0424,1.6712,17.8473,200,40.2254
20.1502,0.5844,0.0068,0.0389,1.8192,17.7076,200,40.2347
20.1447,0.6229,0.0062,0.0224,1.6400,17.8594,200,40.2484
20.1306,0.6228,0.0021,0.0004,1.7540,17.7534,200,40.2707
20.1296,1.6333,0.0045,0.0009,1.6561,16.8393,200,40.2794
20.1300,0.5850,0.0051,0.0206,2.0381,17.4863,200,40.2880
20.1134,1.3337,0.2367,0.0318,2.1854,16.5624,200,40.3079
20.1010,1.3613,0.2235,0.0158,1.2227,17.5013,200,40.3215
20.1074,1.3602,0.2229,0.0161,1.7092,17.0218,200,40.3221
20.1098,1.3495,0.2228,0.0049,2.4278,16.3276,200,40.3223
20.1106,1.3604,0.2224,0.0156,1.2842,17.4504,200,40.3229
20.1122,1.3736,0.2224,0.0035,2.3911,16.3438,200,40.3230
20.1222,1.3663,0.2213,0.0099,1.8862,16.8598,200,40.3236
20.1288,1.3550,0.2211,0.0178,3.1200,15.6360,200,40.3243
20.1375,1.3572,0.2210,0.0160,1.5953,17.1689,200,40.3246
20.1404,1.3706,0.2208,0.0047,1.8725,16.8926,200,40.3247
20.1411,1.3605,0.2201,0.0134,1.7124,17.0548,200,40.3255
20.1419,1.3567,0.2194,0.0158,1.4746,17.2948,200,40.3263
20.1430,1.3561,0.2190,0.0158,1.5762,17.1949,200,40.3267
20.1442,1.3447,0.2188,0.0048,2.6433,16.1515,200,40.3269
20.1487,1.3548,0.2187,0.0162,1.5532,17.2245,200,40.3271
20.1519,1.3520,0.2183,0.0182,1.3887,17.3930,200,40.3275
20.1539,1.3442,0.2179,0.0050,2.1211,16.6837,200,40.3279
20.1561,1.3553,0.2178,0.0156,2.8255,15.9596,200,40.3281
20.1574,1.3533,0.2170,0.0160,3.1468,15.6414,200,40.3289
20.1596,1.3423,0.2162,0.0050,1.7630,17.0493,200,40.3298
20.1620,1.3540,0.2158,0.0149,2.1989,16.5941,200,40.3302
20.1632,1.3410,0.2153,0.0048,2.5702,16.2472,200,40.3307
20.1630,1.3393,0.2140,0.0048,2.4688,16.3501,200,40.3321
20.1640,1.3502,0.2133,0.0158,3.3014,15.4966,200,40.3329
20.1722,1.3384,0.2131,0.0048,2.0488,16.7801,200,40.3331
20.1786,1.3525,0.2128,0.0134,2.0534,16.7592,200,40.3334
20.1834,1.3380,0.2124,0.0048,2.1739,16.6667,200,40.3338
20.1831,1.3333,0.2085,0.0046,3.0824,15.7629,200,40.3377
20.1864,1.3350,0.2081,0.0043,1.5057,17.3413,200,40.3382
20.1878,1.3458,0.2066,0.0138,1.8908,16.9374,200,40.3396
20.1879,1.3162,0.2036,0.0147,1.6219,17.2350,200,40.3427
20.1896,1.3271,0.2021,0.0048,2.2417,16.6160,200,40.3443
20.1933,1.3378,0.2016,0.0158,2.3868,16.4530,200,40.3449
20.1999,1.3369,0.2012,0.0161,3.3467,15.5003,200,40.3453
20.2084,1.3257,0.2009,0.0049,2.4087,16.4692,200,40.3457
20.2186,1.3353,0.1988,0.0158,2.4103,16.4568,200,40.3474
20.2144,1.3199,0.1948,0.0050,2.3161,16.5734,200,40.3520
20.2128,1.3184,0.1931,0.0050,2.1082,16.7813,200,40.3538
20.2112,1.3133,0.1912,0.0055,2.1793,16.7130,200,40.3555
20.2100,1.3224,0.1901,0.0178,1.5772,17.2925,200,40.3569
20.2095,1.3014,0.1895,0.0147,2.1775,16.7159,200,40.3576
20.2089,1.3112,0.1888,0.0055,1.7229,17.1693,200,40.3583
20.2089,1.3125,0.1887,0.0046,1.9624,16.9293,200,40.3585
20.2085,1.3107,0.1881,0.0054,1.7377,17.1547,200,40.3590
20.2074,1.3069,0.1866,0.0067,2.1683,16.7255,200,40.3607
20.2074,1.3083,0.1865,0.0055,2.0124,16.8813,200,40.3608
20.2071,1.3010,0.1859,0.0117,1.6919,17.2025,200,40.3615
20.2071,1.3009,0.1858,0.0117,1.4994,17.3951,200,40.3616
20.2065,1.2968,0.1850,0.0146,2.1469,16.7483,200,40.3625
20.2061,1.2799,0.1815,0.0306,2.0797,16.8159,200,40.3630
20.2058,1.3391,0.1837,0.0589,1.5048,17.3030,200,40.3640
20.2040,1.3368,0.1819,0.0588,1.6504,17.1580,200,40.3660
20.2035,1.3177,0.1813,0.0149,1.6634,17.2076,200,40.3666
20.2035,1.3994,0.1811,0.0097,1.9585,16.8359,200,40.3668
20.2032,1.3313,0.1807,0.0018,1.4814,17.3887,200,40.3673
20.2010,1.3268,0.1783,0.0036,1.8957,16.9748,200,40.3697
20.2003,1.3262,0.1776,0.0035,2.5300,16.3405,200,40.3705
20.1992,1.3222,0.1764,0.0059,2.2644,16.6067,200,40.3717
20.1987,1.3986,0.1757,0.0087,3.8463,14.9451,200,40.3724
20.1977,1.3098,0.1747,0.0156,1.6382,17.2341,200,40.3736
20.2052,1.3298,0.1812,0.0036,1.4016,17.4702,200,40.3667
20.2204,1.3495,0.1938,0.0588,2.1505,16.6615,200,40.3530
20.2165,1.3134,0.1898,0.0046,2.1666,16.7318,200,40.3572
20.2550,1.3414,0.2155,0.0049,2.1208,16.7878,200,40.3306
20.3313,0.5609,0.0036,0.0421,1.6779,18.0503,200,40.2550
20.2659,1.3507,0.2237,0.0048,2.3553,16.5550,200,40.3211
20.2648,1.3742,0.2227,0.0035,1.6446,17.2424,200,40.3226
20.2442,1.3299,0.2032,0.0045,1.5038,17.4060,200,40.3433
20.2391,1.3225,0.1981,0.0046,2.2846,16.6273,200,40.3486
20.2347,1.3176,0.1936,0.0047,2.1060,16.8064,200,40.3532
20.2265,1.3006,0.1856,0.0117,1.8796,17.0346,200,40.3619
20.2231,1.3164,0.1823,0.0160,2.2358,16.6549,200,40.3655
20.2240,1.3369,0.1824,0.0589,1.4641,17.3641,200,40.3654
20.4144,0.7926,0.0020,0.0102,1.7843,17.8272,200,40.1752
20.2391,1.3265,0.1954,0.0003,1.5172,17.3949,200,40.3512
20.4177,1.7366,0.0022,0.0038,1.6111,17.0662,200,40.1728
20.2325,1.3109,0.1890,0.0055,1.5440,17.3721,200,40.3581
20.2242,1.3836,0.1810,0.0122,1.5333,17.2951,200,40.3669
20.3073,0.5996,0.0037,0.0102,1.6340,18.0634,200,40.2841
20.2390,1.3168,0.1922,0.0048,3.2830,15.6343,200,40.3547
20.4038,0.7774,0.0012,0.0102,2.1500,17.4661,200,40.1906
20.2689,1.3472,0.2198,0.0042,2.6181,16.2993,200,40.3258
20.2655,1.3413,0.2162,0.0046,1.9138,17.0058,200,40.3294
20.3991,0.7684,0.0022,0.0134,1.5851,18.0321,200,40.1960
20.2234,1.3981,0.1758,0.0089,2.0500,16.7663,200,40.3723
20.2462,1.3231,0.1966,0.0045,2.1723,16.7463,200,40.3501
20.2688,1.3506,0.2181,0.0188,1.6036,17.2959,200,40.3277
20.2236,1.3298,0.1749,0.0589,1.6466,17.1883,200,40.3733
20.2778,1.3615,0.2240,0.0161,1.4168,17.4834,200,40.3208
20.2413,1.2984,0.1851,0.0132,1.6931,17.2365,200,40.3624
20.2837,1.3626,0.2243,0.0158,1.6678,17.2374,200,40.3203
20.2415,1.2354,0.1849,0.0203,2.6645,16.3212,200,40.3627
20.3957,0.6080,0.0087,0.0414,1.7742,17.9721,200,40.2086
20.2406,1.2955,0.1839,0.0147,2.0954,16.8350,200,40.3638
20.3627,0.5774,0.0064,0.0389,1.7772,17.9692,200,40.2418
20.4033,0.7664,0.0025,0.0102,1.7530,17.8737,200,40.2014
20.2799,1.3457,0.2204,0.0047,1.6103,17.3192,200,40.3251
20.2787,1.3477,0.2192,0.0038,3.1747,15.7525,200,40.3265
20.2841,1.3610,0.2237,0.0161,1.4807,17.4263,200,40.3213
20.2843,1.3498,0.2236,0.0047,1.5424,17.3874,200,40.3214
20.2524,1.3058,0.1934,0.0146,1.5051,17.4269,200,40.3534
20.2768,1.3621,0.2157,0.0073,1.4795,17.4278,200,40.3304
20.2354,1.3228,0.1762,0.0052,4.1109,14.7964,200,40.3719
20.2858,1.3506,0.2225,0.0046,2.2221,16.7084,200,40.3227
20.2467,1.3085,0.1854,0.0046,1.5843,17.3493,200,40.3621
20.2693,1.3312,0.2062,0.0048,2.5109,16.4223,200,40.3401
20.3391,0.6021,0.0012,0.0185,1.5026,18.2158,200,40.2731
20.2847,1.3685,0.2176,0.0035,1.4799,17.4328,200,40.3283
20.2717,1.3285,0.2041,0.0046,2.0975,16.8410,200,40.3423
20.2750,1.3314,0.2070,0.0046,2.1094,16.8295,200,40.3393
20.2449,1.3959,0.1778,0.0097,1.7475,17.0918,200,40.3703
20.2652,1.3018,0.1896,0.0147,3.9326,15.0161,200,40.3574
20.2488,1.3286,0.1736,0.0589,1.6280,17.2333,200,40.3747
20.3023,1.3491,0.2232,0.0046,2.1534,16.7951,200,40.3219
20.2958,1.3174,0.2153,0.0270,1.4641,17.4873,200,40.3291
20.2641,1.3083,0.1862,0.0055,2.1076,16.8428,200,40.3611
20.2665,1.2810,0.1867,0.0318,2.0697,16.8839,200,40.3606
20.2543,1.3233,0.1752,0.0038,1.6368,17.2904,200,40.3730
20.3531,0.6061,0.0044,0.0129,1.9914,17.7426,200,40.2748
20.2707,1.3228,0.1878,0.0160,3.6580,15.2737,200,40.3593
20.2661,1.3387,0.1837,0.0588,1.6017,17.2669,200,40.3641
20.2607,1.3330,0.1781,0.0589,1.9305,16.9383,200,40.3700
20.3887,0.6142,0.0071,0.0206,1.6079,18.1458,200,40.2588
20.0020,1.1716,0.0022,0.0091,2.2789,16.5422,200,40.6484
20.1439,1.2659,0.0810,0.0076,1.8909,16.9795,200,40.5066
20.1437,1.2940,0.0809,0.0261,2.3568,16.4668,200,40.5070
20.1435,1.2773,0.0806,0.0061,2.1296,16.7305,200,40.5073
20.1435,1.2631,0.0806,0.0090,1.7899,17.0815,200,40.5074
20.1425,1.2613,0.0796,0.0083,1.9736,16.8992,200,40.5086
20.1424,1.2640,0.0795,0.0075,2.0622,16.8087,200,40.5088
20.1412,1.2611,0.0787,0.0086,2.0484,16.8230,200,40.5101
20.1402,1.2594,0.0781,0.0090,2.2990,16.5728,200,40.5112
20.1330,1.2542,0.0709,0.0075,1.8114,17.0599,200,40.5185
20.1329,1.2508,0.0707,0.0085,2.0484,16.8252,200,40.5188
20.1319,1.2675,0.0696,0.0061,2.1515,16.7068,200,40.5199
20.1316,1.2492,0.0694,0.0082,2.4270,16.4471,200,40.5202
20.1297,1.2584,0.0675,0.0091,1.8945,16.9677,200,40.5222
20.1296,1.2466,0.0673,0.0085,4.8843,13.9901,200,40.5225
20.1292,1.2776,0.0670,0.0263,2.2613,16.5639,200,40.5228
20.1232,1.2595,0.0609,0.0057,2.0587,16.7993,200,40.5290
20.1231,1.2623,0.0608,0.0037,2.0327,16.8244,200,40.5291
20.1230,1.2516,0.0607,0.0091,2.0914,16.7709,200,40.5293
20.1227,1.2871,0.0600,0.0117,1.9050,16.9184,200,40.5297
20.1221,1.2584,0.0598,0.0056,2.4510,16.4070,200,40.5304
20.1218,1.2801,0.0597,0.0168,2.5826,16.2423,200,40.5307
20.1125,1.2478,0.0502,0.0062,2.1155,16.7429,200,40.5401
20.1105,1.2440,0.0484,0.0051,2.3398,16.5216,200,40.5422
20.1104,1.2472,0.0483,0.0054,1.9288,16.9290,200,40.5424
20.1102,1.2582,0.0481,0.0261,2.3594,16.4664,200,40.5426
20.1100,1.2635,0.0478,0.0210,2.2008,16.6247,200,40.5429
20.1097,1.2442,0.0477,0.0062,2.0951,16.7641,200,40.5432
20.1096,1.2619,0.0475,0.0219,2.0838,16.7419,200,40.5434
20.1033,1.2494,0.0412,0.0267,2.2601,16.5671,200,40.5498
20.1021,1.2661,0.0401,0.0118,2.0142,16.8101,200,40.5510
20.0974,1.2303,0.0358,0.0051,1.8255,17.0365,200,40.5559
20.0942,1.2535,0.0326,0.0160,2.4013,16.4234,200,40.5591
20.0942,1.2590,0.0327,0.0109,2.3255,16.4988,200,40.5592
20.0916,1.2255,0.0301,0.0062,1.8786,16.9812,200,40.5619
20.0913,1.2244,0.0298,0.0048,2.3562,16.5060,200,40.5622
20.0749,1.2385,0.0136,0.0117,1.8826,16.9421,200,40.5788
20.0715,1.1840,0.0005,0.0096,1.8504,17.0276,200,40.5822
20.0580,1.1851,0.0013,0.0091,1.9625,16.9012,200,40.5959
20.0563,1.1830,0.0010,0.0090,1.8352,17.0290,200,40.5976
20.0552,1.2060,0.0009,0.0222,2.4393,16.3876,200,40.5988
20.0512,1.2092,0.0010,0.0165,2.7353,16.0902,200,40.6028
20.0458,1.1949,0.0011,0.0237,1.7463,17.0808,200,40.6084
20.0431,1.1763,0.0028,0.0061,2.2654,16.5954,200,40.6111
20.0387,1.1718,0.0015,0.0060,2.6881,16.1729,200,40.6155
20.0369,1.1711,0.0011,0.0057,1.9645,16.8956,200,40.6175
20.0355,1.1707,0.0009,0.0054,3.0338,15.8256,200,40.6189
20.0343,1.1773,0.0009,0.0280,2.0628,16.7661,200,40.6202
20.0329,1.1681,0.0008,0.0053,1.7211,17.1384,200,40.6216
20.0284,1.1627,0.0008,0.0056,2.3368,16.5233,200,40.6262
20.0275,1.1713,0.0012,0.0272,2.3474,16.4816,200,40.6271
20.0261,1.1711,0.0009,0.0263,2.0308,16.7979,200,40.6286
20.0251,1.1695,0.0008,0.0267,2.2875,16.5414,200,40.6296
20.0242,1.1580,0.0008,0.0057,3.1945,15.6659,200,40.6307
20.0221,1.1550,0.0008,0.0062,2.3209,16.5399,200,40.6328
20.0202,1.1558,0.0007,0.0045,2.0941,16.7656,200,40.6348
20.0192,1.1533,0.0008,0.0055,1.7041,17.1563,200,40.6358
20.0169,1.1769,0.0008,0.0138,2.0699,16.7563,200,40.6381
20.0148,1.1490,0.0010,0.0054,1.9499,16.9105,200,40.6404
20.0114,1.1771,0.0007,0.0090,2.8330,15.9921,200,40.6438
20.0092,1.1687,0.0008,0.0140,2.2825,16.5439,200,40.6461
20.1043,1.2486,0.0400,0.0262,2.0637,16.7658,200,40.5511
20.0776,1.2207,0.0132,0.0269,2.3134,16.5167,200,40.5792
20.1275,1.2896,0.0597,0.0091,2.2770,16.5518,200,40.5305
20.1518,1.2626,0.0812,0.0083,2.0339,16.8471,200,40.5064
20.1295,1.2413,0.0610,0.0089,2.2955,16.5838,200,40.5289
20.1494,1.2780,0.0794,0.0060,2.1056,16.7598,200,40.5093
20.3022,1.3123,0.1900,0.0055,1.8384,17.1460,200,40.3570
20.2987,1.3081,0.1861,0.0055,1.9916,16.9936,200,40.3613
20.0178,1.1463,0.0009,0.0057,2.2513,16.6145,200,40.6426
20.3104,1.3134,0.1908,0.0055,1.8446,17.1470,200,40.3562
20.3174,1.3212,0.1972,0.0046,1.8695,17.1220,200,40.3495
20.1629,1.2780,0.0804,0.0055,2.4393,16.4400,200,40.5075
20.1277,1.2743,0.0478,0.0116,2.0125,16.8292,200,40.5431
20.3298,1.3290,0.2034,0.0049,2.4115,16.5844,200,40.3430
20.3005,1.4054,0.1748,0.0017,2.3294,16.5641,200,40.3735
20.1651,1.2957,0.0795,0.0222,1.9806,16.8665,200,40.5091
20.3310,1.3316,0.2020,0.0020,1.8600,17.1373,200,40.3445
20.3342,1.3300,0.2047,0.0048,1.9209,17.0785,200,40.3416
20.0319,1.1549,0.0009,0.0269,2.9436,15.9064,200,40.6449
20.0545,1.1873,0.0008,0.0172,1.7693,17.0806,200,40.6229
20.0686,1.1952,0.0009,0.0220,2.0540,16.7974,200,40.6099
20.1695,1.2582,0.0780,0.0083,1.6105,17.2925,200,40.5114
20.3181,1.2347,0.1843,0.0204,2.1360,16.9271,200,40.3634
20.1472,1.2613,0.0472,0.0221,1.7470,17.1167,200,40.5437
20.1833,1.2614,0.0701,0.0091,1.8786,17.0340,200,40.5194
20.1600,1.2683,0.0479,0.0174,2.0798,16.7945,200,40.5428
20.1474,1.2453,0.0361,0.0262,2.4026,16.4734,200,40.5555
20.1423,1.2409,0.0282,0.0221,2.0712,16.8081,200,40.5641
20.1010,1.2075,0.0012,0.0156,1.9810,16.8969,200,40.6056
20.2022,1.2775,0.0800,0.0055,3.6551,15.2642,200,40.5081
20.0717,1.1593,0.0010,0.0272,2.0802,16.8049,200,40.6391
20.1904,1.2489,0.0690,0.0084,1.7596,17.1734,200,40.5207
20.1600,1.2493,0.0402,0.0263,2.2176,16.6668,200,40.5513
20.3648,1.3342,0.1977,0.0158,1.5285,17.4863,200,40.3488
20.3474,1.3367,0.1813,0.0589,1.6041,17.3478,200,40.3665
20.3647,1.3235,0.1969,0.0045,1.5932,17.4434,200,40.3498
20.3920,1.3460,0.2222,0.0055,2.3201,16.7204,200,40.3232
20.3630,1.3164,0.1940,0.0054,1.6621,17.3790,200,40.3527
20.2108,1.2624,0.0812,0.0082,2.2792,16.6610,200,40.5065
20.0811,1.1686,0.0007,0.0218,1.7877,17.1029,200,40.6369
20.3577,1.3448,0.1828,0.0525,1.4567,17.5037,200,40.3649
20.1638,1.2303,0.0327,0.0054,2.1628,16.7653,200,40.5590
20.4353,0.6649,0.0142,0.0009,1.5939,18.1756,200,40.2934
20.3693,1.3097,0.1875,0.0055,1.7124,17.3415,200,40.3596
20.3775,1.3179,0.1950,0.0054,1.6867,17.3673,200,40.3515
20.2090,1.2484,0.0693,0.0082,1.6582,17.2940,200,40.5204
20.3639,1.4057,0.1822,0.0086,1.7928,17.1569,200,40.3656
20.4636,0.6000,0.0040,0.0272,1.6164,18.2199,200,40.2664
20.1794,1.2378,0.0403,0.0057,1.6923,17.2436,200,40.5508
20.2001,1.2701,0.0597,0.0262,1.8481,17.0558,200,40.5306
20.3739,1.3127,0.1869,0.0042,1.9970,17.0600,200,40.3604
20.3387,1.2824,0.1546,0.0187,2.0033,17.0343,200,40.3958
20.4050,1.3555,0.2160,0.0138,1.5976,17.4381,200,40.3300
20.3620,1.3994,0.1751,0.0076,1.7934,17.1616,200,40.3731
20.4136,1.3506,0.2235,0.0050,1.9161,17.1419,200,40.3216
20.3860,1.3220,0.1974,0.0048,2.4268,16.6324,200,40.3493
20.3701,1.3371,0.1826,0.0589,2.3556,16.6184,200,40.3652
20.3626,1.3908,0.1734,0.0098,1.7866,17.1755,200,40.3749
20.3627,1.3235,0.1734,0.0019,2.7904,16.2469,200,40.3750
20.3627,1.3915,0.1733,0.0096,1.4956,17.4659,200,40.3751
20.3625,1.3902,0.1730,0.0096,1.7120,17.2507,200,40.3754
20.3602,1.2943,0.1705,0.0050,2.1050,16.9558,200,40.3779
20.3599,1.2948,0.1702,0.0042,3.4627,15.5983,200,40.3783
20.3598,1.3331,0.1699,0.0506,3.7453,15.2306,200,40.3786
20.3591,1.3867,0.1691,0.0096,1.7419,17.2209,200,40.3795
20.3582,1.3803,0.1681,0.0021,1.8093,17.1665,200,40.3805
20.3580,1.3036,0.1678,0.0147,2.1141,16.9256,200,40.3809
20.3578,1.3859,0.1675,0.0096,2.3122,16.6500,200,40.3813
20.3563,1.3140,0.1659,0.0035,2.2185,16.8203,200,40.3829
20.3525,1.3158,0.1620,0.0588,1.4885,17.4893,200,40.3868
20.3510,1.3724,0.1604,0.0021,2.3470,16.6294,200,40.3885
20.3512,1.3813,0.1604,0.0086,2.3365,16.6247,200,40.3887
20.3513,1.3229,0.1603,0.0507,1.7311,17.2467,200,40.3887
20.3513,1.2977,0.1602,0.0131,1.3874,17.6531,200,40.3888
20.3512,1.3035,0.1601,0.0074,2.4071,16.6333,200,40.3890
20.3513,1.3780,0.1601,0.0094,2.3322,16.6316,200,40.3891
20.3513,1.3809,0.1600,0.0087,2.4010,16.5607,200,40.3891
20.3513,1.3139,0.1600,0.0589,1.4584,17.5201,200,40.3892
20.3512,1.2900,0.1598,0.0177,1.6703,17.3731,200,40.3894
20.3512,1.3524,0.1598,0.0206,1.4586,17.5195,200,40.3895
20.3512,1.3129,0.1597,0.0588,1.5442,17.4352,200,40.3896
20.3511,1.2931,0.1597,0.0158,1.6814,17.3608,200,40.3897
20.3511,1.3759,0.1596,0.0097,1.6069,17.3586,200,40.3898
20.3511,1.2930,0.1595,0.0158,1.8939,17.1483,200,40.3898
20.3510,1.3772,0.1594,0.0095,1.6454,17.3189,200,40.3900
20.3510,1.2934,0.1594,0.0156,2.5648,16.4772,200,40.3900
20.3510,1.2959,0.1593,0.0134,1.8856,17.1561,200,40.3901
20.3509,1.3768,0.1592,0.0093,2.4154,16.5494,200,40.3903
20.3508,1.3100,0.1591,0.0001,1.5764,17.4644,200,40.3904
20.3507,1.3268,0.1590,0.0450,1.9803,16.9986,200,40.3907
20.3505,1.2918,0.1587,0.0158,2.3493,16.6937,200,40.3910
20.3504,1.3003,0.1588,0.0084,1.9999,17.0418,200,40.3911
20.3504,1.3031,0.1587,0.0056,2.1891,16.8525,200,40.3912
20.3504,1.2846,0.1586,0.0021,1.6873,17.3763,200,40.3913
20.3504,1.2805,0.1586,0.0048,1.5946,17.4704,200,40.3914
20.3503,1.3113,0.1585,0.0588,1.6746,17.3055,200,40.3915
20.3484,1.3093,0.1566,0.0588,3.1394,15.8409,200,40.3934
20.3484,1.3090,0.1565,0.0588,1.4995,17.4810,200,40.3936
20.3483,1.2977,0.1564,0.0084,1.8292,17.2130,200,40.3937
20.3483,1.3089,0.1563,0.0588,1.6230,17.3575,200,40.3938
20.3482,1.3084,0.1563,0.0589,1.2501,17.7308,200,40.3939
20.3482,1.3094,0.1562,0.0589,2.0212,16.9587,200,40.3939
20.3481,1.2984,0.1561,0.0073,1.8896,17.1528,200,40.3942
20.3481,1.2580,0.1561,0.0214,2.1239,16.9447,200,40.3942
20.3478,1.3020,0.1558,0.0036,1.6656,17.3766,200,40.3946
20.3467,1.3073,0.1547,0.0589,1.6252,17.3554,200,40.3957
20.3456,1.3653,0.1535,0.0009,1.8246,17.1548,200,40.3970
20.4012,1.3298,0.2049,0.0047,1.7831,17.2836,200,40.3414
20.3456,1.3046,0.1533,0.0594,1.8505,17.1311,200,40.3971
20.3454,1.3713,0.1530,0.0082,1.6011,17.3647,200,40.3974
20.3451,1.3204,0.1527,0.0443,1.5989,17.3814,200,40.3978
20.3450,1.3052,0.1526,0.0589,1.4969,17.4840,200,40.3979
20.3450,1.3425,0.1525,0.0220,2.5294,16.4511,200,40.3981
20.3449,1.3825,0.1523,0.0091,3.7567,15.1965,200,40.3982
20.3446,0.8761,0.0294,0.0459,2.1153,17.3073,200,40.3986
20.3445,0.9554,0.0292,0.0537,1.6262,17.7092,200,40.3987
20.3444,0.9400,0.0291,0.0684,2.7646,16.5714,200,40.3989
20.3441,0.9984,0.0290,0.0116,1.7254,17.6087,200,40.3993
20.3441,0.9548,0.0290,0.0537,2.3899,16.9456,200,40.3993
20.3441,0.9547,0.0289,0.0537,2.0948,17.2408,200,40.3994
20.3439,0.8569,0.0287,0.0624,2.2713,17.1532,200,40.3997
20.3438,0.9319,0.0286,0.0753,2.3390,16.9975,200,40.4000
20.3437,1.1051,0.0285,0.1108,1.7486,17.3791,200,40.4002
20.3432,0.9411,0.0282,0.0658,2.0332,17.3032,200,40.4008
20.3431,0.9845,0.0282,0.0238,2.8214,16.5134,200,40.4010
20.3431,0.7200,0.0282,0.0763,1.5477,17.9991,200,40.4011
20.3430,1.0690,0.0281,0.0316,2.5821,16.6603,200,40.4011
20.3430,0.9137,0.0281,0.0058,1.7281,17.6954,200,40.4013
20.3426,1.5126,0.0279,0.0005,1.6787,17.1509,200,40.4018
20.3426,1.0730,0.0278,0.0270,1.4550,17.7876,200,40.4018
20.3426,1.0554,0.0278,0.0442,3.1282,16.1148,200,40.4019
20.3425,1.1010,0.0277,0.1130,2.2897,16.8388,200,40.4020
20.3425,1.0995,0.0277,0.0005,2.0371,17.2054,200,40.4021
20.2884,1.4094,0.4029,0.0210,1.6080,17.2500,200,40.4564
20.3421,1.5088,0.0275,0.0021,1.8355,16.9957,200,40.4027
20.3301,1.3501,0.0189,0.0095,1.9514,17.0191,200,40.4149
20.3422,0.8467,0.0274,0.0694,1.8669,17.5591,200,40.4029
20.3422,1.0952,0.0274,0.0038,3.8372,15.4059,200,40.4029
20.3422,1.0408,0.0274,0.0575,2.0972,17.1466,200,40.4030
20.3421,0.9222,0.0273,0.0818,1.5590,17.7791,200,40.4031
20.3420,1.0996,0.0272,0.1129,2.1919,16.9375,200,40.4034
20.3395,1.0803,0.0248,0.0156,1.6468,17.5968,200,40.4060
20.3386,0.8514,0.0239,0.0617,2.1147,17.3106,200,40.4070
20.3378,1.5061,0.0232,0.0008,1.5451,17.2858,200,40.4079
20.3377,1.2952,0.0232,0.0589,1.2829,17.7007,200,40.4080
20.3375,1.5061,0.0230,0.0004,1.8836,16.9473,200,40.4083
20.3374,1.3618,0.0229,0.0088,1.6056,17.3611,200,40.4085
